dt,dt_iso,timezone,city_name,lat,lon,temp,temp_min,temp_max,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,weather_id,weather_main,weather_description,weather_icon
1627711200,2021-07-31 06:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.76,12.77,18.19,0.45,182,0.89,,,,,804,Clouds,overcast clouds,04d
1627714800,2021-07-31 07:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.99,12.77,18.75,0.89,89,2.68,,,,,804,Clouds,overcast clouds,04d
1627718400,2021-07-31 08:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,17.01,13.88,18.75,3.35,152,,0.11,,,,500,Rain,light rain,10d
1627722000,2021-07-31 09:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,17.26,13.88,18.19,3.64,159,,0.13,,,,500,Rain,light rain,10d
1627725600,2021-07-31 10:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,17.08,13.88,19.3,3.74,164,,0.11,,,,500,Rain,light rain,10d
1627729200,2021-07-31 11:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.86,14.65,17.39,0.45,182,1.34,,,,,804,Clouds,overcast clouds,04d
1627732800,2021-07-31 12:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,17.46,14.65,19.86,3.84,170,,,,,,804,Clouds,overcast clouds,04d
1627736400,2021-07-31 13:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,17.89,14.65,19.27,0.45,265,1.34,,,,,803,Clouds,broken clouds,04d
1627740000,2021-07-31 14:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,18.7,14.65,20.94,3.3,171,,,,,,803,Clouds,broken clouds,04d
1627743600,2021-07-31 15:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,18.8,14.65,20.97,0.45,182,2.24,,,,,803,Clouds,broken clouds,04d
1627747200,2021-07-31 16:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,19.18,16.66,20.17,0.45,269,1.34,,,,,803,Clouds,broken clouds,04d
1627750800,2021-07-31 17:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,18.91,16.66,20.01,0.45,137,3.58,,,,,804,Clouds,overcast clouds,04d
1627754400,2021-07-31 18:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,17.97,16.1,18.75,2.97,167,,,,,,804,Clouds,overcast clouds,04d
1627758000,2021-07-31 19:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,17.28,15.54,18.19,2.77,163,,,,,,803,Clouds,broken clouds,04d
1627761600,2021-07-31 20:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.35,14.65,17.64,2.44,155,,,,,,803,Clouds,broken clouds,04n
1627765200,2021-07-31 21:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.63,13.8,15.86,1.93,143,,,,,,803,Clouds,broken clouds,04n
1627768800,2021-07-31 22:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.5,13.8,16.53,1.5,117,,,,,,803,Clouds,broken clouds,04n
1627772400,2021-07-31 23:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,14.94,13.8,15.97,0.65,94,,,,,,803,Clouds,broken clouds,04n
1627776000,2021-08-01 00:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,14.49,13.32,15.42,0.76,31,,,,,,803,Clouds,broken clouds,04n
1627779600,2021-08-01 01:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,14.44,13.32,15.42,1.39,19,,,,,,804,Clouds,overcast clouds,04n
1627783200,2021-08-01 02:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,14.59,13.32,14.86,1.5,14,,,,,,804,Clouds,overcast clouds,04n
1627786800,2021-08-01 03:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,14.33,13.24,14.65,1.95,10,,,,,,804,Clouds,overcast clouds,04d
1627790400,2021-08-01 04:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,14.32,12.69,14.65,2.19,15,,,,,,804,Clouds,overcast clouds,04d
1627794000,2021-08-01 05:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,14.59,12.69,14.86,2.4,11,,0.12,,,,500,Rain,light rain,10d
1627797600,2021-08-01 06:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.49,13.32,16.21,3.45,9,,0.31,,,,500,Rain,light rain,10d
1627801200,2021-08-01 07:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.36,13.32,17.05,3.99,7,,,,,,803,Clouds,broken clouds,04d
1627804800,2021-08-01 08:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.64,13.8,17.61,3.92,2,,,,,,803,Clouds,broken clouds,04d
1627808400,2021-08-01 09:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.01,14.06,15.65,4.25,356,,0.42,,,,500,Rain,light rain,10d
1627812000,2021-08-01 10:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.03,13.32,16.53,4.42,10,,0.84,,,,500,Rain,light rain,10d
1627815600,2021-08-01 11:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,14.39,13.32,16.5,4.53,7,,0.16,,,,500,Rain,light rain,10d
1627819200,2021-08-01 12:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.16,12.77,17.32,4.57,6,,,,,,803,Clouds,broken clouds,04d
1627822800,2021-08-01 13:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.09,13.24,15.3,4.75,8,,,,,,804,Clouds,overcast clouds,04d
1627826400,2021-08-01 14:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.17,13.8,15.3,4.78,10,,,,,,804,Clouds,overcast clouds,04d
1627830000,2021-08-01 15:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,14.89,14.65,17.05,4.55,12,,,,,,804,Clouds,overcast clouds,04d
1627833600,2021-08-01 16:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,14.95,14.54,16.21,4.26,13,,,,,,804,Clouds,overcast clouds,04d
1627837200,2021-08-01 17:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.08,14.65,16.21,4.21,12,,,,,,804,Clouds,overcast clouds,04d
1627840800,2021-08-01 18:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.72,14.35,16.21,4.06,15,,,,,,804,Clouds,overcast clouds,04d
1627844400,2021-08-01 19:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.7,14.27,16.21,4.04,18,,0.35,,,,500,Rain,light rain,10d
1627848000,2021-08-01 20:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.07,13.8,15.21,4.04,19,,,,,,804,Clouds,overcast clouds,04n
1627851600,2021-08-01 21:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,14.64,12.69,15.42,4.08,13,,,,,,803,Clouds,broken clouds,04n
1627855200,2021-08-01 22:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,14.17,12.77,15.42,4.71,6,,,,,,804,Clouds,overcast clouds,04n
1627858800,2021-08-01 23:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,13.32,12.13,14.21,4.85,8,,,,,,804,Clouds,overcast clouds,04n
1627862400,2021-08-02 00:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,12.13,11.58,13.98,4.64,11,,,,,,804,Clouds,overcast clouds,04n
1627866000,2021-08-02 01:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,12.64,11.58,13.5,4.45,8,,,,,,804,Clouds,overcast clouds,04n
1627869600,2021-08-02 02:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,12.97,12.21,13.21,4.29,5,,,,,,804,Clouds,overcast clouds,04n
1627873200,2021-08-02 03:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,12.96,12.21,13.21,4,5,,,,,,803,Clouds,broken clouds,04n
1627876800,2021-08-02 04:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,12.18,10.3,13.4,3.74,6,,,,,,803,Clouds,broken clouds,04d
1627880400,2021-08-02 05:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,11.95,11.58,12.32,3.51,8,,,,,,802,Clouds,scattered clouds,03d
1627884000,2021-08-02 06:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,13.59,11.66,13.96,3.38,6,,,,,,801,Clouds,few clouds,02d
1627887600,2021-08-02 07:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,14.71,12.21,15.07,3.57,14,,,,,,800,Clear,sky is clear,01d
1627891200,2021-08-02 08:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.82,13.32,16.41,3.19,14,,,,,,800,Clear,sky is clear,01d
1627894800,2021-08-02 09:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.58,13.88,18.08,2.88,6,,,,,,801,Clouds,few clouds,02d
1627898400,2021-08-02 10:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,17.19,14.65,18.72,3.57,356,,,,,,802,Clouds,scattered clouds,03d
1627902000,2021-08-02 11:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,17.81,14.65,19.19,3.41,358,,,,,,803,Clouds,broken clouds,04d
1627905600,2021-08-02 12:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,19.46,16.1,21.18,3.25,358,,,,,,803,Clouds,broken clouds,04d
1627909200,2021-08-02 13:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,19.65,17.77,21.18,3.14,357,,,,,,804,Clouds,overcast clouds,04d
1627912800,2021-08-02 14:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,19.73,16.21,20.47,2.91,356,,,,,,804,Clouds,overcast clouds,04d
1627916400,2021-08-02 15:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,20.9,17.21,21.74,2.07,2,,,,,,804,Clouds,overcast clouds,04d
1627920000,2021-08-02 16:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,20.55,18.21,21.41,1.5,26,,,,,,803,Clouds,broken clouds,04d
1627923600,2021-08-02 17:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,19.81,17.13,20.09,1.33,63,,,,,,804,Clouds,overcast clouds,04d
1627927200,2021-08-02 18:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,17.78,16.58,19.86,1.08,91,,,,,,803,Clouds,broken clouds,04d
1627930800,2021-08-02 19:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.11,14.19,17.64,1.09,105,,,,,,803,Clouds,broken clouds,04d
1627934400,2021-08-02 20:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,12.92,12.52,14.27,0.89,132,,,,,,803,Clouds,broken clouds,04n
1627938000,2021-08-02 21:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,11.25,9.99,13.75,0.76,131,,,,,,803,Clouds,broken clouds,04n
1627941600,2021-08-02 22:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,10.43,8.88,12.08,1.56,63,,,,,,803,Clouds,broken clouds,04n
1627945200,2021-08-02 23:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,9.82,8.98,10.97,1.14,43,,,,,,803,Clouds,broken clouds,04n
1627948800,2021-08-03 00:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,9.24,8.32,10.97,1.04,59,,,,,,804,Clouds,overcast clouds,04n
1627952400,2021-08-03 01:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,9.3,7.21,10.3,1.3,71,,,,,,804,Clouds,overcast clouds,04n
1627956000,2021-08-03 02:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,9.36,7.21,9.91,0.97,57,,,,,,804,Clouds,overcast clouds,04n
1627959600,2021-08-03 03:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,9.97,7.21,10.86,1.44,47,,,,,,804,Clouds,overcast clouds,04n
1627963200,2021-08-03 04:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,9.89,8.43,10.3,0.97,49,,,,,,804,Clouds,overcast clouds,04d
1627966800,2021-08-03 05:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,10.8,10.09,11.53,1.25,48,,,,,,804,Clouds,overcast clouds,04d
1627970400,2021-08-03 06:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,12.99,11.02,13.96,1.5,44,,,,,,804,Clouds,overcast clouds,04d
1627974000,2021-08-03 07:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,14.17,12.13,15.07,1.5,38,,,,,,804,Clouds,overcast clouds,04d
1627977600,2021-08-03 08:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,14.22,13.21,15.17,1.49,29,,0.12,,,,500,Rain,light rain,10d
1627981200,2021-08-03 09:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.04,13.8,15.72,1.31,13,,0.13,,,,500,Rain,light rain,10d
1627984800,2021-08-03 10:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.1,14.65,16.1,1.14,1,,,,,,804,Clouds,overcast clouds,04d
1627988400,2021-08-03 11:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.35,14.65,17.21,0.47,17,,,,,,804,Clouds,overcast clouds,04d
1627992000,2021-08-03 12:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,17.59,16.53,18.72,0.44,127,,,,,,803,Clouds,broken clouds,04d
1627995600,2021-08-03 13:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,18.5,17.64,19.54,1.08,166,,,,,,802,Clouds,scattered clouds,03d
1627999200,2021-08-03 14:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,20.25,18.21,21.18,1.41,179,,,,,,801,Clouds,few clouds,02d
1628002800,2021-08-03 15:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,19.78,17.13,20.62,1.59,184,,,,,,801,Clouds,few clouds,02d
1628006400,2021-08-03 16:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,19.25,18.08,21.21,1.86,183,,,,,,801,Clouds,few clouds,02d
1628010000,2021-08-03 17:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,18.36,16.97,20.38,1.84,172,,,,,,803,Clouds,broken clouds,04d
1628013600,2021-08-03 18:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,17.96,14.65,18.96,1.83,170,,,,,,803,Clouds,broken clouds,04d
1628017200,2021-08-03 19:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.85,14.65,18.21,1.74,174,,,,,,803,Clouds,broken clouds,04d
1628020800,2021-08-03 20:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,14.22,12.77,16.53,1.69,178,,,,,,803,Clouds,broken clouds,04n
1628024400,2021-08-03 21:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,12.85,11.1,14.86,1.46,184,,,,,,801,Clouds,few clouds,02n
1628028000,2021-08-03 22:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,12.2,9.99,14.65,1.86,169,,,,,,802,Clouds,scattered clouds,03n
1628031600,2021-08-03 23:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,11.62,10.17,13.19,1.81,164,,,,,,801,Clouds,few clouds,02n
1628035200,2021-08-04 00:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,11.2,9.06,12.61,1.84,164,,,,,,801,Clouds,few clouds,02n
1628038800,2021-08-04 01:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,10.79,8.88,12.05,1.96,155,,,,,,801,Clouds,few clouds,02n
1628042400,2021-08-04 02:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,10.96,8.88,11.97,1.94,142,,,,,,800,Clear,sky is clear,01n
1628046000,2021-08-04 03:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,10.35,8.88,10.97,1.64,138,,,,,,800,Clear,sky is clear,01n
1628049600,2021-08-04 04:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,10.03,9.35,10.94,1.43,145,,,,,,800,Clear,sky is clear,01d
1628053200,2021-08-04 05:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,11.42,10.47,11.97,0.98,158,,,,,,804,Clouds,overcast clouds,04d
1628056800,2021-08-04 06:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,13.34,11.58,14.65,0.84,185,,,,,,801,Clouds,few clouds,02d
1628060400,2021-08-04 07:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.42,14.65,17.29,0.98,205,,,,,,800,Clear,sky is clear,01d
1628064000,2021-08-04 08:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,18.33,14.65,19.51,1.36,211,,,,,,801,Clouds,few clouds,02d
1628067600,2021-08-04 09:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,19.64,17.13,20.62,1.34,214,,,,,,802,Clouds,scattered clouds,03d
1628071200,2021-08-04 10:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,19.27,18.63,20.54,1.2,209,,,,,,802,Clouds,scattered clouds,03d
1628074800,2021-08-04 11:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,20.01,19.19,21.66,1.89,195,,,,,,803,Clouds,broken clouds,04d
1628078400,2021-08-04 12:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,20.05,19.35,21.21,2.4,194,,,,,,803,Clouds,broken clouds,04d
1628082000,2021-08-04 13:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,19.76,18.24,21.84,2.85,194,,,,,,803,Clouds,broken clouds,04d
1628085600,2021-08-04 14:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,19.47,17.21,21.21,3.13,194,,0.11,,,,500,Rain,light rain,10d
1628089200,2021-08-04 15:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,20.03,16.21,21.21,2.94,194,,,,,,804,Clouds,overcast clouds,04d
1628092800,2021-08-04 16:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,20.61,17.21,22.32,3.03,195,,,,,,803,Clouds,broken clouds,04d
1628096400,2021-08-04 17:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,19.72,18.32,21.58,0.45,66,2.24,,,,,803,Clouds,broken clouds,04d
1628100000,2021-08-04 18:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,18.97,18.08,19.91,2.83,175,,,,,,802,Clouds,scattered clouds,03d
1628103600,2021-08-04 19:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,17.09,16.97,18.21,2.74,175,,,,,,803,Clouds,broken clouds,04d
1628107200,2021-08-04 20:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.26,14.65,16.21,2.64,172,,,,,,802,Clouds,scattered clouds,03n
1628110800,2021-08-04 21:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,14.2,12.77,15.97,2.64,172,,,,,,801,Clouds,few clouds,02n
1628114400,2021-08-04 22:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,13.51,11.66,14.3,2.32,166,,,,,,800,Clear,sky is clear,01n
1628118000,2021-08-04 23:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,12.54,11.66,13.21,1.93,166,,,,,,800,Clear,sky is clear,01n
1628121600,2021-08-05 00:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,11.95,11.1,13.16,1.94,157,,,,,,800,Clear,sky is clear,01n
1628125200,2021-08-05 01:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,10.78,8.88,10.97,2.01,153,,,,,,801,Clouds,few clouds,02n
1628128800,2021-08-05 02:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,11.12,8.32,12.05,2.12,153,,,,,,802,Clouds,scattered clouds,03n
1628132400,2021-08-05 03:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,11.17,8.24,12.61,1.9,150,,,,,,802,Clouds,scattered clouds,03n
1628136000,2021-08-05 04:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,11.49,9.43,12.21,1.94,150,,,,,,803,Clouds,broken clouds,04d
1628139600,2021-08-05 05:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,12.02,11.1,13.75,1.99,152,,,,,,802,Clouds,scattered clouds,03d
1628143200,2021-08-05 06:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,13.74,11.58,15.42,2.12,173,,,,,,803,Clouds,broken clouds,04d
1628146800,2021-08-05 07:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.64,14.43,17.05,2.34,181,,,,,,803,Clouds,broken clouds,04d
1628150400,2021-08-05 08:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.73,14.65,18.72,2.65,181,,,,,,804,Clouds,overcast clouds,04d
1628154000,2021-08-05 09:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,17.08,16.02,18.43,2.7,179,,,,,,804,Clouds,overcast clouds,04d
1628157600,2021-08-05 10:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,17.2,16.97,18.88,2.29,183,,,,,,804,Clouds,overcast clouds,04d
1628161200,2021-08-05 11:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,19.98,18.24,22.61,2.64,182,,,,,,804,Clouds,overcast clouds,04d
1628164800,2021-08-05 12:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,19.38,18.24,22.05,2.79,186,,,,,,804,Clouds,overcast clouds,04d
1628168400,2021-08-05 13:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,20.34,19.91,21.5,2.44,190,,,,,,803,Clouds,broken clouds,04d
1628172000,2021-08-05 14:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,21.12,20.21,21.74,2.35,186,,,,,,803,Clouds,broken clouds,04d
1628175600,2021-08-05 15:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,21.2,20.21,23.72,1.71,202,,,,,,803,Clouds,broken clouds,04d
1628179200,2021-08-05 16:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,20.89,20.3,22.32,1.13,204,,,,,,802,Clouds,scattered clouds,03d
1628182800,2021-08-05 17:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,20.58,19.91,22.32,0.58,220,,,,,,802,Clouds,scattered clouds,03d
1628186400,2021-08-05 18:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,19.25,18.8,20.21,0.36,304,,,,,,803,Clouds,broken clouds,04d
1628190000,2021-08-05 19:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.94,14.65,19.21,0.35,348,,,,,,803,Clouds,broken clouds,04d
1628193600,2021-08-05 20:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,14.21,13.63,17.21,0.5,18,,,,,,803,Clouds,broken clouds,04n
1628197200,2021-08-05 21:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,13.95,12.69,15.21,0.81,16,,,,,,803,Clouds,broken clouds,04n
1628200800,2021-08-05 22:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,13.7,11.1,14.65,1.68,22,,,,,,804,Clouds,overcast clouds,04n
1628204400,2021-08-05 23:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,12.91,10.54,13.72,1.64,26,,,,,,804,Clouds,overcast clouds,04n
1628208000,2021-08-06 00:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,12.47,9.99,14.83,1.46,40,,,,,,803,Clouds,broken clouds,04n
1628211600,2021-08-06 01:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,11.41,9.43,12.87,1.38,58,,,,,,802,Clouds,scattered clouds,03n
1628215200,2021-08-06 02:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,11.53,9.43,14.27,2.04,70,,,,,,802,Clouds,scattered clouds,03n
1628218800,2021-08-06 03:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,11.34,9.35,12.32,2.43,66,,,,,,802,Clouds,scattered clouds,03n
1628222400,2021-08-06 04:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,11.38,9.35,12.87,2.32,60,,,,,,803,Clouds,broken clouds,04d
1628226000,2021-08-06 05:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,14.08,11.02,15.62,2.17,71,,,,,,803,Clouds,broken clouds,04d
1628229600,2021-08-06 06:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,14.92,12.64,15.62,2.14,79,,,,,,804,Clouds,overcast clouds,04d
1628233200,2021-08-06 07:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.58,14.65,17.61,2.12,79,,0.12,,,,500,Rain,light rain,10d
1628236800,2021-08-06 08:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.37,14.65,18.24,1.91,84,,,,,,802,Clouds,scattered clouds,03d
1628240400,2021-08-06 09:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.58,14.65,20.38,1.7,78,,0.16,,,,500,Rain,light rain,10d
1628244000,2021-08-06 10:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,19.81,16.97,21.74,1.85,42,,0.19,,,,500,Rain,light rain,10d
1628247600,2021-08-06 11:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,20.31,19.74,21.66,2.4,68,,0.16,,,,500,Rain,light rain,10d
1628251200,2021-08-06 12:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,21.01,19.35,22.87,3.11,87,,,,,,802,Clouds,scattered clouds,03d
1628254800,2021-08-06 13:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,21.31,20.3,23.98,0.45,90,1.34,,,,,802,Clouds,scattered clouds,03d
1628258400,2021-08-06 14:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,21.75,20.86,23.72,3.74,112,,,,,,803,Clouds,broken clouds,04d
1628262000,2021-08-06 15:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,22.64,19.35,24.27,3.63,115,,,,,,802,Clouds,scattered clouds,03d
1628265600,2021-08-06 16:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,22.47,21.58,23.98,3.4,118,,,,,,803,Clouds,broken clouds,04d
1628269200,2021-08-06 17:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,21.73,20.86,22.87,2.84,116,,,,,,804,Clouds,overcast clouds,04d
1628272800,2021-08-06 18:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,20.34,19.74,21.21,2.37,107,,,,,,804,Clouds,overcast clouds,04d
1628276400,2021-08-06 19:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,18.13,14.65,20.21,1.52,87,,,,,,804,Clouds,overcast clouds,04d
1628280000,2021-08-06 20:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.47,14.65,19.3,1.58,72,,,,,,804,Clouds,overcast clouds,04n
1628283600,2021-08-06 21:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,16.33,14.65,18.21,1.8,73,,,,,,804,Clouds,overcast clouds,04n
1628287200,2021-08-06 22:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,15.82,13.88,17.21,3.35,80,,,,,,804,Clouds,overcast clouds,04n
1628290800,2021-08-06 23:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,14.44,13.32,16.02,2.5,90,,,,,,804,Clouds,overcast clouds,04n
1628294400,2021-08-07 00:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,13.92,12.21,15.47,1.69,84,,,,,,804,Clouds,overcast clouds,04n
1628298000,2021-08-07 01:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,13.77,12.77,14.99,1.72,68,,,,,,804,Clouds,overcast clouds,04n
1628301600,2021-08-07 02:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,13.67,12.21,14.54,1.82,51,,,,,,804,Clouds,overcast clouds,04n
1628305200,2021-08-07 03:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,13.09,12.13,14.27,2.16,49,,,,,,804,Clouds,overcast clouds,04n
